country,state,N,P,K,temperature,humidity,ph,rainfall,soil_type,label
India,West Bengal,36,76,65,27.9,49.19,4.93,255.9,Red,Chickpea
India,Telangana,43,76,31,19.54,43.16,5.38,126.96,Red,Chickpea
India,Punjab,91,15,35,16.37,41.97,8.22,121.34,Desert,Chickpea
India,Gujarat,69,48,31,26.11,43.81,7.14,55.08,Red,Chickpea
India,Gujarat,98,57,31,23.47,79.98,8.45,193.79,Clayey,Chickpea
India,Rajasthan,42,80,37,15.16,83.27,6.5,260.75,Red,Chickpea
India,Tamil Nadu,117,36,36,31.59,80.59,4.51,98.66,Alluvial,Chickpea
India,Uttar Pradesh,37,23,40,20.17,66.13,6.06,182.8,Alluvial,Chickpea
India,Andhra Pradesh,82,75,67,30.52,35.99,5.18,46.75,Black,Chickpea
India,Andhra Pradesh,96,28,63,29.2,76.65,5.22,118.34,Loamy,Chickpea
India,Telangana,80,30,48,23.84,71.46,5.38,114.03,Black,Chickpea
India,Rajasthan,28,36,10,21.41,62.65,7.24,111.67,Clayey,Chickpea
India,Gujarat,43,43,37,33.88,51.09,7.28,140.62,Alluvial,Chickpea
India,Uttar Pradesh,108,53,65,17.92,38.97,6.36,180.6,Red,Chickpea
India,Rajasthan,87,58,41,17.35,76.39,7.5,109.0,Loamy,Chickpea
India,Andhra Pradesh,80,42,23,27.99,45.76,6.06,230.45,Clayey,Chickpea
India,Maharashtra,38,58,77,20.58,59.35,6.8,267.83,Laterite,Chickpea
India,Andhra Pradesh,72,44,62,27.97,45.84,4.69,137.53,Black,Chickpea
India,Gujarat,92,28,16,26.61,58.64,4.69,149.16,Black,Chickpea
India,Punjab,27,77,55,15.03,88.92,7.22,101.41,Loamy,Chickpea
India,Karnataka,98,35,73,20.69,58.28,8.47,59.73,Black,Chickpea
India,Karnataka,54,64,73,24.15,85.24,5.07,166.83,Alluvial,Chickpea
India,West Bengal,111,47,76,27.44,59.92,6.88,89.22,Laterite,Chickpea
India,West Bengal,49,11,22,24.25,57.18,4.55,110.74,Desert,Chickpea
India,Kerala,111,41,76,23.77,75.53,6.74,166.1,Clayey,Chickpea
India,Karnataka,57,55,17,21.35,38.72,4.92,274.35,Clayey,Chickpea
India,Punjab,32,51,36,17.03,84.39,6.84,188.3,Red,Chickpea
India,Andhra Pradesh,109,56,45,19.47,85.7,4.8,68.35,Red,Chickpea
India,Gujarat,79,21,37,28.33,73.9,4.95,154.81,Desert,Chickpea
India,Rajasthan,87,66,60,22.08,35.63,6.03,77.19,Desert,Chickpea
India,Punjab,56,71,49,24.46,76.22,4.74,165.56,Loamy,Kidneybeans
India,Kerala,72,29,37,31.0,80.36,4.96,151.55,Alluvial,Kidneybeans
India,Karnataka,114,46,74,26.37,50.46,7.05,152.0,Laterite,Kidneybeans
India,Gujarat,64,60,70,17.85,85.6,8.19,222.06,Black,Kidneybeans
India,Gujarat,60,41,43,18.07,82.89,5.68,85.2,Desert,Kidneybeans
India,Telangana,91,28,12,23.35,74.01,6.64,132.73,Desert,Kidneybeans
India,Punjab,43,55,49,24.95,57.65,6.64,212.98,Black,Kidneybeans
India,Haryana,97,43,74,30.4,79.4,7.34,221.97,Loamy,Kidneybeans
India,Uttar Pradesh,117,21,37,18.94,57.12,6.14,113.43,Desert,Kidneybeans
India,Gujarat,25,45,67,24.56,31.42,6.35,74.22,Clayey,Kidneybeans
India,Rajasthan,89,77,66,22.74,87.15,4.74,252.27,Black,Kidneybeans
India,Gujarat,56,22,14,32.68,34.23,6.32,253.36,Black,Kidneybeans
India,Andhra Pradesh,101,72,74,34.7,50.82,5.37,51.55,Black,Kidneybeans
India,Uttar Pradesh,64,49,30,30.71,80.72,7.48,209.65,Clayey,Kidneybeans
India,Kerala,73,30,23,25.06,87.04,7.57,278.25,Black,Kidneybeans
India,Andhra Pradesh,70,61,16,25.53,70.72,4.87,59.25,Desert,Kidneybeans
India,Punjab,112,63,72,22.6,49.35,7.86,85.01,Red,Kidneybeans
India,West Bengal,53,54,77,31.46,68.4,5.0,298.79,Black,Kidneybeans
India,Kerala,91,23,53,23.92,39.61,6.02,195.62,Clayey,Kidneybeans
India,Karnataka,36,80,30,27.77,89.12,5.5,162.32,Alluvial,Kidneybeans
India,Tamil Nadu,57,66,29,18.54,69.61,4.75,158.38,Loamy,Kidneybeans
India,West Bengal,98,79,41,16.5,48.31,6.73,44.8,Red,Kidneybeans
India,Andhra Pradesh,75,49,15,25.72,50.21,5.05,248.93,Black,Kidneybeans
India,Maharashtra,97,52,67,33.03,49.65,5.25,192.99,Loamy,Kidneybeans
India,Punjab,70,73,15,16.29,77.77,6.48,192.9,Loamy,Kidneybeans
India,Rajasthan,20,30,15,23.04,66.65,6.61,182.2,Alluvial,Kidneybeans
India,Tamil Nadu,89,14,51,18.26,44.64,8.47,102.13,Desert,Kidneybeans
India,Uttar Pradesh,34,45,36,18.74,60.22,8.34,71.17,Alluvial,Kidneybeans
India,Andhra Pradesh,101,80,75,22.07,71.28,8.39,201.27,Clayey,Kidneybeans
India,Rajasthan,72,48,78,18.02,53.38,7.26,69.56,Clayey,Kidneybeans
India,Telangana,76,73,35,30.84,49.98,4.78,191.79,Red,Kidneybeans
India,Telangana,111,14,42,18.83,71.83,5.87,141.48,Loamy,Kidneybeans
India,Maharashtra,113,54,69,20.25,46.45,6.12,210.87,Red,Kidneybeans
India,Kerala,75,59,51,15.17,49.02,7.04,118.33,Alluvial,Kidneybeans
India,Kerala,84,31,17,25.03,36.86,8.36,279.69,Alluvial,Kidneybeans
India,Kerala,42,63,16,27.25,87.94,7.61,159.42,Black,Kidneybeans
India,Uttar Pradesh,95,26,29,15.2,49.26,6.5,62.55,Laterite,Kidneybeans
India,Uttar Pradesh,97,46,74,24.76,61.1,5.35,285.08,Alluvial,Kidneybeans
India,Kerala,20,34,24,17.65,58.35,4.92,87.72,Red,Kidneybeans
India,Punjab,25,24,41,23.29,48.58,5.31,214.33,Red,Kidneybeans
India,Punjab,35,75,63,22.07,34.23,6.82,57.67,Alluvial,Kidneybeans
India,Andhra Pradesh,60,54,61,25.86,65.78,8.18,155.08,Red,Kidneybeans
India,Kerala,71,79,55,18.53,87.36,5.58,287.84,Clayey,Kidneybeans
India,West Bengal,71,15,52,17.54,79.94,7.86,104.58,Laterite,Kidneybeans
India,Telangana,66,73,37,32.97,42.25,5.3,41.46,Red,Kidneybeans
India,Punjab,40,45,32,28.36,35.14,6.71,120.59,Alluvial,Kidneybeans
India,Rajasthan,102,21,12,32.21,84.85,7.35,249.39,Desert,Kidneybeans
India,Haryana,85,78,46,28.88,59.92,7.86,281.03,Clayey,Kidneybeans
India,Gujarat,63,21,76,21.74,88.41,6.14,150.74,Laterite,Kidneybeans
India,Tamil Nadu,67,66,56,17.44,54.33,4.54,102.28,Alluvial,Kidneybeans
India,Rajasthan,100,58,16,33.16,43.96,5.33,213.07,Alluvial,Kidneybeans
India,Uttar Pradesh,31,79,23,17.03,71.17,6.24,267.97,Red,Kidneybeans
India,Gujarat,76,24,60,23.68,64.02,5.74,112.98,Red,Kidneybeans
India,Maharashtra,110,17,69,27.52,70.51,4.57,112.21,Black,Kidneybeans
India,Uttar Pradesh,112,70,36,31.8,72.89,5.14,296.69,Loamy,Kidneybeans
India,Maharashtra,78,79,30,30.39,56.39,4.59,135.19,Black,Kidneybeans
India,West Bengal,79,42,36,15.99,43.27,8.04,244.27,Alluvial,Kidneybeans
India,West Bengal,119,20,31,31.01,68.18,5.79,205.28,Laterite,Kidneybeans
India,Rajasthan,75,27,57,34.68,35.01,5.45,180.45,Laterite,Kidneybeans
India,Telangana,49,61,55,17.42,67.91,8.03,169.93,Alluvial,Kidneybeans
India,Uttar Pradesh,26,61,32,32.69,64.53,7.28,208.39,Loamy,Kidneybeans
India,Karnataka,65,29,65,21.85,57.12,7.93,245.09,Loamy,Kidneybeans
India,Kerala,48,51,34,31.25,77.1,4.64,260.12,Clayey,Kidneybeans
India,Haryana,35,67,75,26.56,81.46,4.71,114.74,Clayey,Kidneybeans
India,Uttar Pradesh,88,60,59,15.35,63.88,7.91,48.13,Laterite,Kidneybeans
India,West Bengal,101,40,12,27.7,68.37,8.26,174.09,Desert,Kidneybeans
India,West Bengal,70,23,53,28.71,44.24,7.56,111.39,Loamy,Kidneybeans
India,Kerala,114,21,10,30.3,80.63,6.02,213.0,Clayey,Kidneybeans
India,Punjab,84,17,59,17.0,51.81,6.0,122.33,Black,Kidneybeans
India,Haryana,23,10,63,34.93,54.84,4.6,46.64,Alluvial,Kidneybeans
India,Telangana,26,59,46,24.42,82.34,8.37,298.46,Desert,Kidneybeans
India,West Bengal,24,79,64,24.73,39.49,4.92,139.66,Clayey,Kidneybeans
India,Tamil Nadu,54,31,48,31.71,66.56,5.13,250.39,Clayey,Kidneybeans
India,Punjab,73,20,55,22.52,75.6,5.33,191.4,Loamy,Kidneybeans
India,Punjab,112,36,71,25.72,61.12,5.96,246.68,Clayey,Kidneybeans
India,Telangana,93,55,79,18.71,66.85,6.91,199.07,Alluvial,Kidneybeans
India,Karnataka,25,39,66,34.84,36.54,6.43,246.77,Clayey,Kidneybeans
India,Punjab,52,17,40,24.78,67.98,6.66,144.4,Laterite,Kidneybeans
India,Rajasthan,65,14,58,33.17,38.23,7.06,107.48,Alluvial,Kidneybeans
India,West Bengal,24,59,60,23.29,74.27,5.16,168.16,Clayey,Kidneybeans
India,Punjab,58,57,62,25.12,37.98,5.51,214.43,Loamy,Kidneybeans
India,Gujarat,108,53,48,21.2,49.65,5.64,197.29,Red,Kidneybeans
India,Uttar Pradesh,83,55,31,30.39,78.89,7.69,98.02,Black,Kidneybeans
India,Karnataka,105,44,47,24.32,66.79,5.05,260.24,Red,Kidneybeans
India,West Bengal,85,80,27,15.55,31.38,6.73,185.54,Loamy,Kidneybeans
India,Andhra Pradesh,57,65,32,31.13,84.57,5.68,264.4,Black,Kidneybeans
India,Kerala,103,52,65,21.82,51.49,4.77,120.44,Red,Kidneybeans
India,Maharashtra,118,76,36,29.42,36.02,7.83,87.85,Clayey,Kidneybeans
India,Punjab,26,47,50,23.36,79.61,6.15,169.29,Alluvial,Kidneybeans
India,Gujarat,115,28,69,34.21,75.01,5.77,246.52,Alluvial,Kidneybeans
India,Gujarat,94,20,45,27.31,86.07,5.45,147.65,Loamy,Kidneybeans
India,Uttar Pradesh,31,67,60,20.27,46.37,5.68,90.39,Desert,Kidneybeans
India,West Bengal,83,65,23,22.77,39.3,7.02,180.52,Loamy,Kidneybeans
India,Haryana,113,68,11,30.45,43.91,6.96,278.11,Loamy,Kidneybeans
India,Tamil Nadu,109,37,69,22.55,42.06,5.54,255.76,Alluvial,Kidneybeans
India,Punjab,63,70,11,17.81,48.53,7.72,298.27,Loamy,Kidneybeans
India,Tamil Nadu,26,28,68,25.23,36.74,6.22,75.61,Alluvial,Kidneybeans
India,Karnataka,115,79,80,31.63,37.52,7.33,138.63,Laterite,Kidneybeans
India,Andhra Pradesh,69,19,38,29.53,63.58,4.52,277.26,Laterite,Kidneybeans
India,Rajasthan,100,51,64,24.46,64.84,7.5,55.56,Loamy,Kidneybeans
India,Tamil Nadu,44,47,77,15.46,40.1,5.75,91.59,Alluvial,Kidneybeans
India,Andhra Pradesh,39,29,20,29.38,81.34,6.27,264.0,Laterite,Kidneybeans
India,Haryana,57,67,45,29.41,38.57,4.92,194.63,Red,Kidneybeans
India,Maharashtra,72,63,50,19.54,43.61,5.99,192.04,Red,Kidneybeans
India,Haryana,56,54,73,23.61,84.75,7.72,111.61,Clayey,Kidneybeans
India,Gujarat,42,72,17,15.77,74.33,7.34,132.92,Black,Kidneybeans
India,Andhra Pradesh,63,69,68,33.2,38.56,5.07,41.64,Laterite,Kidneybeans
India,Tamil Nadu,40,36,49,33.44,58.48,5.97,153.13,Alluvial,Kidneybeans
India,Karnataka,31,33,26,31.83,69.27,5.73,247.4,Desert,Kidneybeans
India,Haryana,24,76,64,32.15,85.57,5.9,119.18,Clayey,Kidneybeans
India,Telangana,40,79,42,21.21,84.42,7.92,69.1,Clayey,Kidneybeans
India,Uttar Pradesh,93,45,42,33.79,64.56,6.62,49.69,Red,Kidneybeans
India,Haryana,29,14,60,25.97,53.96,7.65,131.32,Clayey,Kidneybeans
India,Karnataka,91,78,69,34.46,52.9,5.09,231.29,Loamy,Kidneybeans
India,Karnataka,112,17,68,18.41,71.17,7.17,147.63,Loamy,Kidneybeans
India,West Bengal,22,10,69,18.2,79.88,8.24,76.99,Red,Kidneybeans
India,Maharashtra,114,50,15,30.26,54.49,4.58,85.3,Loamy,Kidneybeans
India,Kerala,36,80,42,26.43,78.47,5.98,157.33,Desert,Kidneybeans
India,Telangana,71,29,45,30.78,53.76,5.03,282.36,Black,Kidneybeans
India,Tamil Nadu,25,27,64,19.31,40.26,5.97,53.95,Desert,Kidneybeans
India,Gujarat,56,72,18,24.18,80.87,4.73,66.84,Red,Kidneybeans
India,Kerala,117,71,38,33.06,60.56,5.48,115.87,Clayey,Kidneybeans
India,Karnataka,118,16,54,34.11,75.43,8.48,84.42,Laterite,Kidneybeans
India,Punjab,51,17,56,19.97,61.84,8.22,265.67,Laterite,Kidneybeans
India,Punjab,47,64,43,31.46,32.52,6.71,139.36,Red,Kidneybeans
India,Uttar Pradesh,34,66,22,25.52,88.98,4.87,78.4,Clayey,Pigeonpeas
India,Punjab,95,59,54,32.4,73.21,7.4,275.08,Alluvial,Pigeonpeas
India,Telangana,82,63,63,27.53,33.2,6.36,241.66,Black,Pigeonpeas
India,Punjab,66,44,60,34.52,78.15,6.28,214.55,Alluvial,Pigeonpeas
India,Karnataka,84,10,67,33.21,60.59,7.88,229.1,Red,Pigeonpeas
India,Punjab,115,18,48,29.2,61.03,6.09,202.47,Alluvial,Pigeonpeas
India,Telangana,20,37,54,19.43,79.15,4.78,282.64,Desert,Pigeonpeas
India,Punjab,91,46,16,22.05,63.14,7.68,199.0,Clayey,Pigeonpeas
India,Andhra Pradesh,53,55,76,24.61,35.14,5.27,265.53,Loamy,Pigeonpeas
India,Gujarat,38,69,16,30.71,66.58,7.95,131.93,Clayey,Pigeonpeas
India,Maharashtra,57,35,73,16.82,84.91,8.06,53.24,Alluvial,Pigeonpeas
India,Rajasthan,40,47,31,28.53,64.97,7.9,153.85,Clayey,Pigeonpeas
India,Haryana,77,23,69,21.14,75.89,6.7,172.36,Laterite,Pigeonpeas
India,Uttar Pradesh,101,58,44,21.84,41.6,7.74,56.91,Laterite,Pigeonpeas
India,Tamil Nadu,119,35,69,21.98,58.4,5.53,194.97,Alluvial,Pigeonpeas
India,Telangana,95,17,72,17.9,76.15,5.41,181.37,Alluvial,Pigeonpeas
India,Karnataka,115,21,74,23.77,86.82,5.4,179.48,Black,Pigeonpeas
India,Gujarat,53,31,30,32.64,69.61,7.34,254.74,Laterite,Pigeonpeas
India,Haryana,89,36,73,20.07,50.79,5.23,86.74,Desert,Pigeonpeas
India,Rajasthan,20,74,71,21.32,62.55,5.24,99.25,Alluvial,Pigeonpeas
India,Maharashtra,111,37,73,32.45,59.93,6.74,169.09,Desert,Pigeonpeas
India,Kerala,54,11,60,16.45,48.33,7.79,249.16,Desert,Pigeonpeas
India,Haryana,62,52,24,19.24,42.34,8.29,226.77,Red,Pigeonpeas
India,Haryana,97,62,58,34.73,46.36,5.58,284.78,Alluvial,Pigeonpeas
India,Haryana,39,22,46,20.45,89.6,5.93,214.53,Laterite,Pigeonpeas
India,Haryana,76,25,18,32.3,41.05,6.52,81.46,Laterite,Pigeonpeas
India,Rajasthan,99,57,69,19.75,58.2,6.32,293.94,Loamy,Pigeonpeas
India,Andhra Pradesh,85,24,35,20.46,85.32,6.08,53.96,Clayey,Pigeonpeas
India,Karnataka,74,28,19,21.86,53.3,5.35,226.82,Black,Pigeonpeas
India,Haryana,38,31,57,21.47,77.8,4.72,139.61,Black,Pigeonpeas
India,Haryana,82,24,14,23.27,59.96,6.69,200.15,Alluvial,Pigeonpeas
India,Punjab,102,22,32,23.2,66.16,4.85,40.97,Desert,Pigeonpeas
India,Maharashtra,51,80,79,20.68,60.12,4.79,284.14,Black,Pigeonpeas
India,Telangana,50,56,34,34.51,34.5,4.58,295.56,Loamy,Pigeonpeas
India,Haryana,91,58,60,19.66,84.01,7.85,40.71,Loamy,Pigeonpeas
India,Gujarat,31,54,40,25.7,65.35,5.83,259.36,Black,Pigeonpeas
India,West Bengal,44,68,13,16.6,44.88,6.45,273.47,Laterite,Pigeonpeas
India,Karnataka,46,17,75,24.33,60.78,4.71,77.92,Clayey,Pigeonpeas
India,Gujarat,38,76,59,26.39,31.79,6.39,106.27,Loamy,Pigeonpeas
India,Andhra Pradesh,44,52,17,16.58,46.3,7.78,159.99,Laterite,Pigeonpeas
India,Punjab,83,60,67,20.99,52.2,5.7,155.39,Red,Pigeonpeas
India,Gujarat,68,62,67,20.78,78.3,6.42,88.9,Black,Pigeonpeas
India,West Bengal,60,54,59,29.23,36.16,6.39,153.25,Black,Pigeonpeas
India,Karnataka,45,42,77,19.53,51.72,4.52,125.52,Clayey,Pigeonpeas
India,West Bengal,24,29,67,24.81,45.74,6.15,166.72,Loamy,Pigeonpeas
India,Rajasthan,28,58,58,27.21,43.54,5.22,152.99,Alluvial,Pigeonpeas
India,Uttar Pradesh,79,79,65,29.16,32.35,6.72,141.88,Desert,Pigeonpeas
India,Haryana,74,45,46,27.45,31.55,5.7,192.34,Laterite,Pigeonpeas
India,Kerala,87,54,13,23.23,32.89,6.23,226.57,Red,Pigeonpeas
India,Maharashtra,86,56,56,31.43,65.54,4.89,138.81,Black,Pigeonpeas
India,Punjab,102,73,65,31.66,32.85,7.57,70.8,Red,Pigeonpeas
India,Telangana,59,27,16,20.6,33.93,6.36,183.04,Loamy,Pigeonpeas
India,Punjab,112,26,57,19.29,30.1,6.23,45.31,Alluvial,Pigeonpeas
India,Telangana,42,63,72,17.09,69.51,8.45,212.29,Laterite,Pigeonpeas
India,West Bengal,28,57,61,28.28,31.57,7.08,192.84,Clayey,Pigeonpeas
India,Tamil Nadu,86,72,46,33.44,44.86,8.16,50.54,Red,Pigeonpeas
India,Punjab,72,56,61,34.06,87.2,5.99,298.22,Loamy,Pigeonpeas
India,Kerala,56,13,14,29.6,30.12,4.52,98.66,Black,Pigeonpeas
India,Punjab,38,35,50,33.91,52.31,7.84,178.32,Alluvial,Pigeonpeas
India,Kerala,94,77,55,32.91,62.09,7.58,195.04,Loamy,Pigeonpeas
India,Telangana,48,75,38,32.62,71.08,4.61,76.55,Red,Pigeonpeas
India,Karnataka,20,76,49,28.52,65.5,4.77,96.4,Desert,Pigeonpeas
India,Andhra Pradesh,37,12,32,27.73,75.25,6.41,128.29,Laterite,Pigeonpeas
India,Punjab,38,23,53,15.59,68.71,5.22,184.4,Black,Pigeonpeas
India,Telangana,21,40,65,16.1,40.74,5.51,117.47,Loamy,Pigeonpeas
India,West Bengal,106,47,35,28.19,56.38,6.8,110.13,Alluvial,Pigeonpeas
India,Punjab,28,10,60,22.45,65.47,5.13,122.0,Black,Pigeonpeas
India,Punjab,115,43,40,31.87,87.31,7.44,46.32,Red,Pigeonpeas
India,Gujarat,113,54,23,29.1,49.75,6.51,185.38,Alluvial,Pigeonpeas
India,Maharashtra,101,21,29,27.42,34.92,7.9,299.44,Red,Pigeonpeas
India,Maharashtra,90,24,13,24.1,43.5,7.84,194.37,Laterite,Pigeonpeas
India,Maharashtra,60,48,66,31.35,80.14,5.86,120.28,Alluvial,Pigeonpeas
India,Gujarat,110,49,77,19.65,51.35,6.89,151.98,Loamy,Pigeonpeas
India,Maharashtra,60,66,21,29.53,47.87,4.79,53.39,Laterite,Pigeonpeas
India,Kerala,92,28,52,26.23,43.39,5.18,50.17,Loamy,Pigeonpeas
India,Uttar Pradesh,76,21,11,19.77,37.09,7.43,98.67,Red,Pigeonpeas
India,Punjab,28,12,32,28.47,75.04,5.49,269.77,Black,Pigeonpeas
India,Tamil Nadu,108,11,45,31.34,80.8,6.42,58.72,Black,Pigeonpeas
India,Uttar Pradesh,97,30,69,29.37,67.62,4.87,165.63,Black,Pigeonpeas
India,Kerala,79,27,23,19.31,50.17,8.45,149.83,Desert,Pigeonpeas
India,Uttar Pradesh,70,61,72,29.13,64.53,5.4,40.13,Alluvial,Pigeonpeas
India,Punjab,54,17,24,19.31,34.12,5.15,197.44,Red,Pigeonpeas
India,Telangana,22,41,74,33.71,85.78,4.55,202.46,Loamy,Pigeonpeas
India,Punjab,69,32,41,33.33,36.24,5.86,170.62,Desert,Pigeonpeas
India,Andhra Pradesh,24,76,57,32.87,89.08,5.09,288.67,Red,Pigeonpeas
India,Telangana,37,34,70,23.25,37.35,7.28,176.09,Laterite,Pigeonpeas
India,Uttar Pradesh,81,68,65,32.46,46.43,5.75,277.86,Black,Pigeonpeas
India,Rajasthan,44,61,66,30.61,80.5,8.05,288.48,Laterite,Pigeonpeas
India,Kerala,114,44,80,17.35,31.19,7.66,82.25,Red,Pigeonpeas
India,Andhra Pradesh,51,26,20,23.61,50.44,7.05,179.72,Loamy,Pigeonpeas
India,Telangana,57,10,20,15.79,38.36,4.51,97.0,Alluvial,Pigeonpeas
India,Rajasthan,70,31,38,29.26,56.93,8.39,105.29,Desert,Pigeonpeas
India,Tamil Nadu,80,50,70,28.32,59.06,8.01,50.0,Clayey,Pigeonpeas
India,Tamil Nadu,83,72,36,28.56,80.64,5.39,75.01,Clayey,Pigeonpeas
India,Uttar Pradesh,105,23,45,33.75,72.25,7.06,241.83,Clayey,Pigeonpeas
India,Uttar Pradesh,31,29,77,19.46,60.36,5.08,268.26,Alluvial,Pigeonpeas
India,West Bengal,38,57,67,25.88,30.61,5.74,90.9,Loamy,Pigeonpeas
India,Gujarat,27,77,32,28.58,39.16,4.82,147.27,Laterite,Pigeonpeas
India,Tamil Nadu,39,55,53,15.24,32.71,7.44,74.58,Loamy,Pigeonpeas
India,Tamil Nadu,48,24,79,29.32,48.8,7.97,134.2,Desert,Pigeonpeas
India,Tamil Nadu,120,22,57,23.83,83.6,8.01,129.96,Desert,Pigeonpeas
India,Tamil Nadu,65,51,44,19.26,60.75,4.89,292.48,Clayey,Pigeonpeas
India,Kerala,45,13,20,20.15,63.91,4.97,156.06,Black,Pigeonpeas
India,Haryana,63,42,58,20.28,42.21,4.55,228.94,Black,Pigeonpeas
India,Gujarat,95,78,21,18.41,63.44,7.34,122.28,Red,Pigeonpeas
India,Telangana,50,44,24,15.22,84.67,8.01,47.18,Red,Pigeonpeas
India,Rajasthan,46,79,29,19.56,52.75,5.29,160.32,Alluvial,Pigeonpeas
India,Karnataka,96,65,18,33.07,48.95,4.8,175.43,Laterite,Pigeonpeas
India,Andhra Pradesh,109,66,76,17.74,66.66,6.12,248.52,Laterite,Pigeonpeas
India,Punjab,98,41,73,25.17,63.8,5.33,244.05,Desert,Pigeonpeas
India,Gujarat,84,39,71,18.43,85.19,8.06,57.13,Loamy,Pigeonpeas
India,West Bengal,62,39,26,27.13,88.25,7.83,195.6,Laterite,Pigeonpeas
India,Tamil Nadu,37,71,28,18.97,71.24,6.97,263.69,Black,Pigeonpeas
India,Gujarat,35,21,26,29.77,82.17,6.36,254.49,Loamy,Pigeonpeas
India,Tamil Nadu,60,64,10,24.38,43.48,6.27,161.63,Alluvial,Pigeonpeas
India,Andhra Pradesh,82,61,61,27.34,79.31,7.0,224.35,Loamy,Pigeonpeas
India,Maharashtra,93,44,65,22.57,37.67,4.91,116.55,Clayey,Pigeonpeas
India,Tamil Nadu,52,57,68,17.91,83.89,4.56,213.88,Alluvial,Pigeonpeas
India,West Bengal,46,48,49,19.36,51.35,5.85,74.37,Laterite,Pigeonpeas
India,Rajasthan,80,25,47,16.18,72.91,6.73,256.48,Black,Pigeonpeas
India,West Bengal,115,42,57,23.85,61.28,7.89,299.12,Loamy,Pigeonpeas
India,Telangana,110,35,45,24.07,49.71,7.42,93.95,Clayey,Pigeonpeas
India,Andhra Pradesh,116,46,10,21.65,78.68,4.71,93.18,Loamy,Pigeonpeas
India,Gujarat,23,43,51,20.62,49.01,7.94,236.23,Laterite,Pigeonpeas
India,Telangana,48,38,47,33.74,38.96,5.45,199.44,Desert,Pigeonpeas
India,West Bengal,92,58,35,32.48,36.85,7.37,197.61,Black,Mothbeans
India,Rajasthan,120,17,51,21.56,70.93,6.9,189.63,Clayey,Mothbeans
India,West Bengal,106,61,23,17.17,62.94,7.24,88.48,Alluvial,Mothbeans
India,Telangana,54,72,72,28.38,41.17,7.47,81.65,Alluvial,Mothbeans
India,Andhra Pradesh,72,37,29,34.88,68.79,6.37,43.2,Clayey,Mothbeans
India,Uttar Pradesh,91,58,59,16.89,81.61,7.55,295.67,Laterite,Mothbeans
India,Maharashtra,58,27,52,22.54,40.31,7.04,237.82,Desert,Mothbeans
India,Gujarat,109,28,56,30.63,54.07,6.97,207.62,Laterite,Mothbeans
India,Haryana,22,69,27,27.47,46.68,6.17,220.9,Black,Mothbeans
India,West Bengal,91,23,62,24.31,61.16,6.68,58.41,Clayey,Mothbeans
India,Maharashtra,79,27,23,19.07,66.75,7.12,193.74,Desert,Mothbeans
India,Punjab,70,40,32,17.74,61.79,7.62,177.42,Alluvial,Mothbeans
India,Haryana,26,63,15,20.15,75.08,5.55,250.82,Clayey,Mothbeans
India,Tamil Nadu,30,76,75,25.45,87.66,6.74,254.65,Alluvial,Mothbeans
India,Maharashtra,31,77,33,28.92,38.97,4.84,219.38,Loamy,Mothbeans
India,Andhra Pradesh,105,69,19,22.17,40.98,6.72,268.87,Loamy,Mothbeans
India,Tamil Nadu,40,43,43,15.93,47.95,6.6,98.11,Laterite,Mothbeans
India,Haryana,59,30,55,28.77,87.29,5.19,147.3,Desert,Mothbeans
India,Rajasthan,114,69,21,16.9,55.84,7.51,221.12,Laterite,Mothbeans
India,Andhra Pradesh,69,51,25,23.43,59.93,5.2,192.5,Red,Mothbeans
India,Tamil Nadu,44,28,69,30.65,32.93,5.76,90.4,Black,Mothbeans
India,Andhra Pradesh,60,72,80,18.52,50.83,4.59,127.51,Loamy,Mothbeans
India,Uttar Pradesh,94,16,68,24.55,71.4,8.24,282.41,Black,Mothbeans
India,Andhra Pradesh,50,63,64,30.77,88.52,6.09,212.63,Black,Mothbeans
India,Punjab,80,52,72,18.29,36.56,6.74,216.59,Loamy,Mothbeans
India,Haryana,54,34,19,15.77,81.02,6.19,273.49,Loamy,Mothbeans
India,Tamil Nadu,58,63,62,34.93,58.26,8.47,261.86,Loamy,Mothbeans
India,Andhra Pradesh,80,70,54,20.37,74.96,8.37,292.88,Red,Mothbeans
India,Kerala,72,30,20,31.34,44.12,6.84,228.4,Red,Mothbeans
India,Rajasthan,107,60,24,22.91,76.43,7.36,116.2,Loamy,Mothbeans
India,Haryana,120,12,14,25.92,55.92,7.89,220.3,Laterite,Mothbeans
India,Punjab,119,14,69,34.07,51.08,6.79,127.74,Alluvial,Mothbeans
India,Punjab,34,40,53,34.07,54.88,4.69,227.08,Black,Mothbeans
India,Rajasthan,38,47,24,16.63,68.63,6.23,251.41,Red,Mothbeans
India,Andhra Pradesh,26,66,19,32.48,37.83,5.18,56.45,Clayey,Mothbeans
India,Tamil Nadu,86,61,53,32.77,83.14,7.63,183.08,Red,Mothbeans
India,Uttar Pradesh,68,35,68,27.06,36.6,6.29,140.96,Laterite,Mothbeans
India,Andhra Pradesh,24,25,73,20.58,80.24,4.64,96.8,Alluvial,Mothbeans
India,Haryana,87,40,63,15.91,49.67,5.78,249.92,Laterite,Mothbeans
India,Gujarat,24,34,53,23.11,79.2,5.44,293.11,Clayey,Mothbeans
India,Haryana,34,76,32,19.17,59.65,5.55,58.39,Black,Mothbeans
India,West Bengal,65,69,75,30.26,67.26,5.92,194.07,Laterite,Mothbeans
